BILBAO;
2020;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
13 Mar.;;0;0;7;0;2;;0;0;;0;;0;0;5;;0;;0;1;8;;0;;;0;0;0;;5;0;;23;0;49;0;0;6;0;0;1;;0;0;;0;0;1;108;0;
14 Mar.;;0;0;2;0;4;;0;0;;0;;0;1;29;;0;;1;2;11;;0;;;0;1;0;;6;0;;11;1;88;1;4;12;0;0;8;;0;0;;0;0;4;186;0;
15 Mar.;;0;0;0;0;2;;1;0;;0;;0;1;8;;0;;1;0;8;;0;;;0;0;0;;1;0;;3;0;52;2;2;3;0;0;1;;0;0;;0;0;4;89;0;
16 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;2;1;0;1;0;0;0;;0;0;;0;0;0;6;0;
17 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;9;;0;;0;0;2;;0;;;0;0;0;;3;0;;1;1;2;0;2;1;0;0;0;;0;0;;0;0;4;26;0;
18 Mar.;;1;0;2;0;3;;0;0;;0;;0;1;79;;1;;1;1;8;;2;;;0;1;0;;13;0;;3;1;38;5;7;16;0;1;4;;0;0;;0;0;14;202;0;
19 Mar.;;1;0;4;0;57;;1;0;;0;;0;0;238;;0;;2;0;55;;4;;;0;4;0;;24;0;;25;2;149;5;13;56;0;0;3;;0;0;;1;0;9;653;1;
20 Mar.;;0;0;1;0;28;;1;0;;0;;0;0;154;;0;;1;0;24;;3;;;0;1;0;;23;0;;14;1;65;4;11;31;0;0;4;;0;0;;0;0;13;379;5;
21 Mar.;;0;0;0;0;14;;0;0;;0;;0;0;40;;0;;0;1;26;;2;;;0;0;0;;14;0;;7;1;53;4;6;25;0;1;7;;0;0;;0;0;5;206;2;
22 Mar.;;1;0;0;0;2;;0;0;;0;;0;0;14;;0;;0;1;55;;0;;;0;0;0;;7;0;;2;1;25;3;3;7;0;0;1;;0;0;;1;0;5;128;0;
23 Mar.;;0;0;0;0;24;;0;0;;0;;0;0;23;;0;;0;2;50;;0;;;0;0;0;;31;0;;7;0;55;4;6;26;0;0;0;;0;0;;0;0;5;233;0;
24 Mar.;;0;0;4;0;20;;0;0;;0;;0;0;24;;0;;0;0;22;;0;;;0;5;0;;16;0;;151;1;62;1;5;44;0;0;0;;0;0;;0;0;4;359;0;
25 Mar.;;0;0;2;0;20;;0;0;;0;;1;0;26;;0;;0;2;28;;0;;;0;0;0;;2;0;;94;4;28;4;4;30;0;2;4;;0;0;;0;0;10;261;0;
26 Mar.;;0;0;0;0;34;;1;0;;0;;0;0;16;;0;;0;0;13;;0;;;0;0;0;;2;0;;40;1;16;4;2;13;0;0;5;;0;0;;0;0;2;149;0;
