VITORIA;
2020;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
21 Mar.;;5;0;0;0;13;;0;0;;0;;0;0;22;;1;;0;0;25;;0;;;0;0;0;;5;0;;11;0;10;3;30;0;0;0;8;;0;0;;0;0;7;140;13;
22 Mar.;;1;0;0;0;7;;0;0;;0;;0;1;37;;1;;0;0;16;;0;;;0;0;0;;3;0;;1;0;7;1;4;3;0;0;3;;0;0;;0;0;2;87;4;
23 Mar.;;2;0;0;0;25;;1;0;;0;;0;0;76;;0;;0;0;22;;0;;;0;0;0;;5;0;;2;0;17;0;9;2;0;0;7;;0;0;;0;0;0;168;4;
24 Mar.;;4;0;1;0;20;;1;0;;0;;1;0;21;;0;;0;1;43;;0;;;0;2;0;;10;0;;4;3;114;8;20;38;0;1;8;;0;0;;0;0;1;301;3;
25 Mar.;;5;0;1;0;36;;0;0;;0;;0;0;171;;0;;0;1;27;;0;;;0;1;1;;7;0;;24;1;53;2;5;24;0;1;3;;0;0;;0;0;2;365;3;
26 Mar.;;1;0;0;0;22;;1;0;;0;;0;0;28;;1;;0;1;23;;0;;;0;0;0;;3;0;;11;0;27;1;4;10;0;0;3;;0;0;;1;0;1;138;1;
27 Mar.;;1;0;1;0;8;;1;0;;0;;0;0;20;;0;;0;0;22;;0;;;0;0;0;;4;0;;8;1;43;2;9;29;0;2;5;;0;0;;1;0;0;157;1;
28 Mar.;;1;0;1;0;26;;0;0;;0;;0;0;32;;0;;1;0;16;;0;;;0;0;0;;8;0;;5;1;28;3;7;13;0;1;3;;0;0;;0;0;0;146;1;
29 Mar.;;1;0;0;0;1;;0;0;;0;;0;0;34;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;2;1;0;0;0;0;1;;0;0;;0;0;0;41;0;
30 Mar.;;1;0;0;0;5;;0;0;;0;;0;0;7;;0;;0;0;12;;0;;;0;0;0;;0;0;;5;1;20;1;6;2;0;0;1;;0;0;;0;0;0;61;0;
31 Mar.;;0;0;1;0;7;;0;0;;0;;0;0;6;;0;;0;0;3;;0;;;0;0;0;;1;0;;1;0;17;1;1;1;0;0;12;;0;0;;0;0;0;51;0;
1  Abr.;;1;0;0;0;3;;0;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;0;0;;1;0;8;0;3;0;0;0;1;;0;0;;0;0;0;19;0;
2  Abr.;;1;0;0;0;34;;1;0;;0;;1;0;41;;0;;0;0;7;;0;;;0;0;0;;5;0;;1;3;22;2;2;9;0;0;7;;0;0;;1;0;1;138;1;
3  Abr.;;0;0;0;0;51;;1;0;;0;;0;0;31;;1;;0;0;9;;1;;;0;0;0;;2;0;;2;1;34;4;2;37;0;1;1;;0;0;;0;0;1;179;0;
4  Abr.;;3;0;0;0;65;;2;0;;0;;0;0;57;;1;;0;0;6;;0;;;0;0;0;;6;0;;5;0;57;5;5;3;0;0;11;;0;0;;0;0;3;229;10;
5  Abr.;;0;0;0;0;13;;0;0;;0;;0;0;63;;1;;0;0;5;;0;;;0;0;0;;8;0;;0;0;22;2;1;9;0;0;2;;0;0;;0;0;3;129;3;
6  Abr.;;0;0;0;0;16;;0;0;;0;;0;0;79;;0;;0;0;7;;0;;;0;0;0;;4;1;;1;0;37;1;2;9;0;0;1;;0;0;;0;0;2;160;0;
7  Abr.;;0;0;0;0;20;;0;0;;0;;0;0;3;;0;;0;0;5;;0;;;0;0;0;;7;0;;1;0;78;0;1;1;0;0;0;;0;0;;1;0;1;118;1;
8  Abr.;;1;0;0;0;161;;0;0;;0;;1;0;132;;1;;0;0;9;;0;;;0;0;0;;32;0;;8;2;218;5;4;5;0;0;3;;0;0;;0;0;5;587;15;
9  Abr.;;1;1;0;0;166;;1;0;;0;;0;0;305;;1;;0;0;8;;0;;;0;2;0;;34;0;;2;3;589;1;1;15;0;0;7;;0;0;;0;0;4;1.141;14;
10 Abri.;;1;0;0;0;26;;0;0;;0;;0;0;80;;0;;0;0;6;;0;;;0;0;0;;8;0;;1;1;168;1;0;6;0;0;4;;0;0;;0;0;3;305;3;
11 Abri.;;0;0;0;0;11;;1;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;8;0;;0;1;65;0;0;1;0;0;1;;0;0;;0;0;1;91;0;
12 Abri.;;0;0;0;0;31;;1;0;;0;;0;0;17;;0;;0;0;5;;0;;;0;0;0;;6;0;;1;2;97;1;1;6;0;1;1;;0;0;;0;0;3;173;5;
13 Abri.;;0;0;0;0;7;;0;0;;0;;0;0;5;;0;;0;0;1;;0;;;0;0;0;;3;0;;0;0;20;1;1;5;0;1;1;;0;0;;0;0;2;47;1;
14 Abri.;;1;9;0;0;82;;4;0;;0;;0;0;97;;1;;1;0;13;;2;;;0;0;0;;17;0;;5;3;228;8;3;74;0;5;5;;0;0;;0;0;3;561;6;
15 Abri.;;2;1;0;0;113;;1;0;;0;;1;0;60;;1;;0;0;17;;2;;;1;1;0;;12;2;;12;2;119;3;1;38;0;1;9;;0;0;;1;0;13;413;8;
16 Abri.;;0;0;0;0;23;;1;0;;0;;0;0;15;;1;;1;0;3;;0;;;0;0;0;;7;7;;9;0;44;2;0;14;0;0;1;;0;0;;0;0;9;137;6;
17 Abri.;;1;5;0;0;18;;1;0;;0;;0;0;53;;1;;0;0;2;;0;;;0;0;0;;18;1;;4;0;59;1;0;25;0;1;1;;0;0;;0;0;3;194;5;
18 Abri.;;2;1;0;0;6;;1;0;;0;;0;0;45;;0;;0;0;1;;1;;;0;0;0;;2;2;;1;0;18;1;1;32;0;0;3;;0;0;;0;0;1;118;3;
19 Abri.;;0;1;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;1;0;0;4;0;0;0;;0;0;;0;0;0;7;0;
20 Abri.;;0;3;0;0;7;;1;0;;0;;1;0;23;;0;;0;1;1;;0;;;0;0;0;;1;0;;3;2;10;3;1;36;0;1;3;;0;0;;0;0;1;98;1;
21 Abri.;;0;3;0;0;1;;0;0;;0;;0;0;14;;0;;0;0;1;;0;;;0;0;0;;1;0;;0;0;4;2;0;8;0;1;0;;0;0;;0;0;1;36;0;
22 Abri.;;0;2;0;0;2;;0;0;;0;;0;0;4;;0;;0;1;0;;0;;;0;0;0;;3;1;;0;1;7;3;0;19;0;1;1;;0;0;;0;0;3;48;0;
23 Abri.;;0;1;0;0;17;;2;0;;0;;0;0;22;;0;;0;0;0;;2;;;0;0;0;;6;1;;1;1;14;9;0;58;0;3;7;;0;0;;0;0;3;147;5;
24 Abri.;;1;0;0;0;12;;1;0;;0;;0;0;65;;0;;0;0;0;;2;;;0;0;0;;7;1;;3;7;10;6;0;113;0;1;1;;0;0;;0;0;3;233;8;
25 Abri.;;0;1;0;0;1;;0;0;;0;;1;0;38;;1;;1;0;0;;1;;;0;0;0;;2;3;;3;6;6;8;0;115;0;1;2;;0;0;;0;0;6;196;16;
26 Abri.;;0;1;0;0;0;;2;0;;0;;0;0;9;;0;;0;0;0;;1;;;0;0;0;;0;0;;3;3;3;3;0;30;0;1;1;;0;0;;0;0;1;58;1;
27 Abri.;;1;5;0;0;3;;2;0;;0;;0;0;17;;0;;1;0;0;;3;;;0;0;0;;5;1;;14;0;10;9;0;74;0;3;0;;0;0;;0;0;6;154;3;
28 Abri.;;1;3;0;0;2;;0;0;;0;;0;0;14;;0;;3;2;0;;1;;;0;0;0;;1;1;;18;1;9;3;0;57;0;0;0;;0;0;;0;0;1;117;1;
29 Abri.;;3;24;0;0;3;;0;0;;0;;1;0;30;;0;;1;0;0;;3;;;0;1;0;;8;1;;22;3;30;14;1;196;4;3;3;;0;0;;0;0;5;356;12;
30 Abri.;;5;11;0;0;3;;0;0;;0;;1;0;29;;0;;1;0;1;;1;;;0;0;0;;8;0;;9;0;9;13;0;141;1;3;4;;0;0;;0;0;4;244;14;
1  May.;;1;2;0;0;2;;1;0;;0;;0;0;21;;0;;0;0;0;;1;;;0;0;0;;2;0;;16;1;1;7;0;51;1;0;11;;0;0;;0;0;3;121;3;
2  May.;;0;2;0;0;5;;1;0;;0;;0;0;57;;0;;1;0;0;;2;;;0;0;0;;3;0;;16;3;2;14;0;100;0;0;0;;0;0;;0;0;3;209;1;
3  May.;;0;4;0;0;3;;2;0;;0;;0;0;48;;0;;11;0;1;;1;;;0;1;0;;5;0;;27;13;1;23;0;386;3;1;1;;0;0;;0;0;9;540;9;
4  May.;;3;9;1;0;4;;3;0;;0;;1;0;68;;6;;10;0;0;;4;;;0;0;0;;30;37;;57;43;7;74;1;1.023;2;13;8;;1;0;;0;1;22;1.428;52;
5  May.;;1;6;0;0;3;;1;1;;0;;2;0;15;;0;;5;0;0;;0;;;0;0;0;;7;10;;72;7;3;29;1;157;0;7;0;;0;0;;0;0;20;347;10;
6  May.;;1;3;0;0;4;;1;0;;0;;2;0;19;;0;;3;0;0;;0;;;0;0;0;;6;5;;16;11;5;81;1;164;0;16;1;;0;0;;0;0;14;353;5;
7  May.;;3;2;0;0;3;;1;0;;0;;0;0;53;;11;;2;2;0;;3;;;0;0;0;;19;99;;78;32;1;87;0;942;0;4;5;;1;0;;0;0;20;1.368;46;
