VITORIA-GASTEIZ;
2023;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
18 Feb.;;0;0;11;0;0;;0;0;;0;;0;33;72;;0;;0;0;5;;0;;;0;0;0;;1;0;;3;0;0;1;1;0;0;0;0;;0;0;;5;0;0;132;1;
19 Feb.;;0;0;97;0;0;;0;0;;0;;0;58;39;;0;;0;0;1;;0;;;0;1;0;;0;0;;11;0;1;0;1;0;0;0;0;;0;0;;4;0;0;213;1;
20 Feb.;;0;0;25;0;0;;0;0;;0;;0;75;129;;0;;0;0;5;;0;;;0;0;0;;1;0;;1;0;0;1;1;0;0;0;0;;0;0;;7;0;0;245;0;
21 Feb.;;0;0;183;0;0;;0;0;;0;;0;181;161;;1;;0;0;9;;0;;;0;0;0;;4;0;;28;0;0;1;1;0;0;0;1;;1;0;;11;0;1;583;1;
22 Feb.;;0;0;11;0;0;;0;0;;0;;0;4;11;;0;;0;0;1;;0;;;0;0;0;;1;0;;3;0;0;0;0;0;0;0;0;;0;0;;2;0;0;33;0;
23 Feb.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;1;
24 Feb.;;0;0;1;0;0;;0;0;;0;;0;5;14;;0;;0;0;1;;0;;;0;0;0;;1;0;;1;0;0;1;2;0;0;0;0;;0;0;;1;0;0;27;0;
25 Feb.;;0;0;50;0;0;;0;0;;0;;0;9;13;;0;;0;0;3;;0;;;0;0;0;;0;0;;8;0;0;0;0;0;0;0;0;;0;0;;1;0;0;84;0;
26 Feb.;;0;0;79;0;0;;0;0;;0;;0;18;49;;0;;0;0;3;;0;;;0;0;0;;1;0;;51;0;0;0;12;0;0;0;0;;0;0;;3;0;0;216;1;
27 Feb.;;0;0;32;0;0;;0;0;;0;;0;11;11;;1;;0;0;6;;0;;;0;0;0;;1;0;;13;0;0;0;1;1;0;0;0;;0;0;;1;0;0;78;1;
28 Feb.;;0;0;12;0;0;;0;0;;0;;0;5;2;;0;;0;0;3;;0;;;0;0;0;;0;0;;5;0;0;0;6;0;0;0;0;;0;0;;2;0;0;35;0;
1 Mar.;;0;0;18;0;0;;0;0;;0;;0;2;2;;0;;0;0;2;;0;;;0;0;0;;1;0;;7;0;0;0;1;0;0;0;0;;0;0;;1;0;0;34;1;
2 Mar.;;0;0;17;0;0;;0;0;;0;;0;5;1;;0;;0;1;2;;0;;;0;0;0;;0;0;;3;0;0;0;1;0;0;0;1;;0;0;;1;0;0;32;1;
3 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;
4 Mar.;;0;0;140;0;0;;0;0;;0;;0;11;16;;0;;0;0;1;;0;;;0;0;0;;0;0;;22;0;0;0;2;0;0;0;1;;0;0;;1;0;1;195;1;
5 Mar.;;0;0;292;0;0;;0;0;;0;;0;26;20;;0;;0;0;7;;0;;;0;0;0;;1;0;;24;0;0;0;1;1;0;0;3;;0;0;;1;0;0;376;1;
6 Mar.;;0;0;20;0;0;;0;0;;0;;0;10;22;;1;;0;0;3;;0;;;0;0;0;;1;0;;4;0;0;0;2;0;0;0;1;;0;0;;2;0;0;66;0;
7 Mar.;;0;0;18;0;0;;0;0;;0;;0;15;84;;0;;0;0;3;;0;;;0;1;0;;1;0;;7;0;0;2;1;1;0;0;3;;0;0;;5;0;3;144;0;
8 Mar.;;0;0;9;0;0;;0;0;;0;;0;5;144;;0;;0;0;5;;0;;;0;0;0;;1;0;;3;0;0;1;1;0;0;0;0;;0;0;;10;0;1;180;0;
9 Mar.;;0;0;5;0;0;;0;0;;0;;0;3;78;;0;;0;0;5;;0;;;0;0;0;;2;0;;0;0;0;0;2;0;0;0;0;;0;0;;7;0;0;102;0;
10 Mar.;;0;0;7;0;0;;1;0;;0;;0;14;281;;0;;0;0;11;;0;;;0;0;0;;0;0;;2;0;0;3;6;0;0;0;1;;0;0;;7;0;3;336;1;
11 Mar.;;0;0;54;0;0;;0;0;;0;;0;25;169;;0;;0;1;29;;0;;;0;0;0;;1;0;;17;0;0;1;14;1;0;0;0;;0;0;;14;0;1;327;1;
12 Mar.;;0;0;5;0;0;;0;0;;0;;0;3;13;;0;;0;0;20;;0;;;0;0;0;;1;0;;1;0;0;3;34;0;0;0;1;;0;0;;6;0;1;88;3;
13 Mar.;;0;0;9;0;0;;0;0;;0;;0;5;381;;0;;1;0;36;;0;;;0;1;0;;5;0;;6;0;0;1;43;1;0;0;5;;0;0;;8;0;1;503;1;
14 Mar.;;0;0;3;0;0;;0;0;;0;;0;3;47;;0;;0;1;15;;0;;;0;0;0;;3;0;;3;0;0;0;16;0;0;0;2;;0;0;;3;0;1;97;1;
15 Mar.;;0;0;2;0;0;;0;0;;0;;0;2;98;;0;;0;2;28;;0;;;0;0;0;;2;0;;3;0;0;0;63;1;0;0;3;;0;0;;10;0;5;219;0;
16 Mar.;;0;0;4;0;0;;1;0;;0;;0;6;390;;0;;0;0;63;;0;;;0;0;0;;5;0;;3;0;0;1;703;8;0;0;18;;0;0;;6;0;16;1.224;5;
17 Mar.;;0;0;5;0;0;;0;0;;0;;0;2;209;;0;;1;1;23;;0;;;0;0;0;;2;0;;3;1;1;2;125;11;0;1;14;;0;0;;5;0;2;408;2;
