Bilbao;;(medias diarias);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
4 Mar.;;0;0;22;0;0;;0;0;;0;;0;19;23;;0;;0;1;26;;0;;;0;0;0;;0;0;;116;0;0;1;0;0;0;0;7;;0;0;;0;0;0;215;0;
5 Mar.;;0;0;1;0;0;;0;0;;0;;0;4;1;;0;;1;0;1;;0;;;0;0;0;;0;0;;43;0;0;3;0;0;0;0;0;;0;0;;0;0;0;54;0;
6 Mar.;;0;0;6;0;0;;0;0;;0;;0;1;1;;0;;0;0;16;;0;;;0;0;0;;0;0;;44;0;0;1;0;0;0;0;1;;0;0;;0;0;0;70;0;
7 Mar.;;0;0;17;0;0;;0;0;;0;;0;3;10;;0;;0;0;31;;0;;;0;1;0;;1;0;;25;0;0;0;2;1;0;0;1;;0;0;;0;0;2;94;0;
8 Mar.;;0;0;18;0;0;;1;0;;0;;0;5;34;;0;;0;0;69;;0;;;0;0;0;;1;0;;228;0;0;1;0;0;0;0;16;;0;0;;0;0;0;373;0;
9 Mar.;;0;0;49;0;0;;1;0;;0;;0;14;55;;0;;0;0;109;;0;;;0;0;0;;2;0;;346;0;0;1;0;1;0;0;18;;0;0;;0;0;0;596;0;
10 Mar.;;0;0;17;0;0;;1;0;;0;;0;6;17;;0;;1;1;129;;0;;;0;0;0;;1;0;;234;0;0;1;1;0;0;0;13;;0;0;;0;0;2;424;0;
11 Mar.;;0;0;2;0;0;;0;0;;0;;0;4;6;;0;;0;0;55;;0;;;0;1;0;;1;0;;84;0;0;1;1;1;0;0;3;;0;0;;0;0;1;160;0;
12 Mar.;;0;0;1;0;0;;0;0;;0;;0;1;1;;0;;0;0;60;;0;;;0;0;0;;1;0;;40;0;0;1;1;0;0;0;0;;0;0;;0;0;0;106;0;
13 Mar.;;0;0;7;0;0;;0;0;;0;;0;5;16;;0;;0;0;99;;0;;;0;0;0;;5;0;;189;0;0;5;2;0;0;0;0;;0;0;;0;0;1;329;0;
14 Mar.;;0;0;11;0;0;;0;0;;0;;0;6;15;;0;;0;0;64;;0;;;0;0;0;;1;0;;83;0;0;0;0;0;0;0;1;;0;0;;0;0;0;181;0;
15 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;5;;0;;0;0;11;;0;;;0;0;0;;0;0;;56;0;0;1;2;0;0;0;5;;0;0;;1;0;0;82;0;
16 Mar.;;0;0;1;0;0;;1;0;;0;;0;1;1;;0;;0;1;22;;0;;;0;1;0;;1;0;;87;0;0;1;3;1;0;0;1;;0;0;;0;0;0;122;0;
17 Mar.;;1;0;0;0;0;;0;0;;0;;0;1;6;;0;;0;0;4;;0;;;0;0;0;;1;0;;10;0;0;0;0;1;0;0;1;;0;0;;0;0;1;26;0;
18 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;5;;0;;;0;0;0;;2;0;;10;0;0;0;1;0;0;0;0;;0;0;;0;0;1;19;0;
19 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;1;;0;;0;0;7;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;1;;0;0;;0;0;0;11;0;
20 Mar.;;0;0;4;0;0;;0;0;;0;;0;0;3;;0;;0;0;15;;0;;;0;0;0;;1;0;;6;0;0;0;2;2;0;0;0;;0;0;;0;0;0;33;1;
21 Mar.;;0;0;2;0;0;;0;0;;0;;0;1;1;;0;;0;0;6;;0;;;0;0;0;;0;0;;1;0;0;0;1;1;0;0;1;;0;0;;0;0;0;14;0;
22 Mar.;;0;0;1;0;0;;0;0;;0;;1;0;4;;0;;0;0;5;;0;;;0;0;0;;5;0;;15;0;0;0;1;0;0;0;0;;0;0;;0;0;0;32;0;
23 Mar.;;0;0;2;0;0;;0;0;;0;;0;2;21;;0;;1;1;15;;0;;;0;0;0;;5;0;;54;0;0;0;2;0;0;0;1;;0;0;;0;0;1;105;0;
24 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;7;;0;;1;1;5;;0;;;0;0;0;;0;0;;16;0;0;0;1;0;0;0;0;;0;0;;0;0;0;32;0;
25 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;0;0;0;0;2;1;0;0;0;;0;0;;0;0;0;5;0;
26 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;0;0;4;;0;;;0;0;0;;2;0;;0;0;1;0;0;0;0;0;0;;0;0;;0;0;0;11;0;
27 Mar.;;0;0;0;0;0;;0;0;;0;;1;0;6;;0;;1;0;5;;0;;;0;0;0;;0;0;;2;0;6;0;1;0;0;0;0;;0;0;;0;0;0;22;0;
28 Mar.;;0;0;0;0;1;;0;0;;0;;0;1;47;;0;;1;0;11;;0;;;0;0;0;;2;0;;5;0;52;0;3;1;0;0;5;;0;0;;0;0;2;131;0;
29 Mar.;;1;0;0;0;1;;1;0;;0;;1;1;103;;0;;1;0;11;;0;;;0;1;0;;2;0;;126;0;112;1;5;5;0;0;1;;0;0;;0;0;2;375;0;
30 Mar.;;0;0;0;0;4;;0;0;;0;;0;1;19;;0;;0;1;4;;0;;;0;0;0;;0;0;;49;0;39;1;0;3;0;0;1;;0;0;;0;0;0;122;0;
31 Mar.;;0;0;0;0;3;;0;0;;0;;0;0;3;;0;;0;0;4;;1;;;0;0;0;;1;0;;4;0;23;1;2;3;1;0;3;;0;0;;0;0;4;53;0;
