Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
2014-01-19 00:00:00;Bilbao;2014.0;0.0;0.0;8.0;0.0;0.0;0.0;4.0;10.0;0.0;1.0;10.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2014-01-19 00:00:00;Donostia;2014.0;4.0;0.0;1.0;0.0;0.0;0.0;8.0;5.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
2014-01-19 00:00:00;Vitoria;2014.0;67.0;0.0;3.0;0.0;0.0;0.0;5.0;47.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-20 00:00:00;Bilbao;2014.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;9.0;0.0;1.0;14.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2014-01-20 00:00:00;Donostia;2014.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-20 00:00:00;Vitoria;2014.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014-01-21 00:00:00;Bilbao;2014.0;5.0;0.0;23.0;0.0;0.0;2.0;10.0;7.0;0.0;0.0;6.0;2.0;0.0;1.0;4.0;4.0;1.0;0.0;0.0
2014-01-21 00:00:00;Donostia;2014.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-21 00:00:00;Vitoria;2014.0;22.0;0.0;4.0;0.0;0.0;0.0;1.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-22 00:00:00;Bilbao;2014.0;4.0;0.0;8.0;0.0;0.0;1.0;2.0;27.0;0.0;1.0;7.0;3.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0
2014-01-22 00:00:00;Donostia;2014.0;8.0;0.0;4.0;0.0;0.0;0.0;14.0;31.0;0.0;6.0;1.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
2014-01-22 00:00:00;Vitoria;2014.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0
2014-01-23 00:00:00;Bilbao;2014.0;10.0;0.0;14.0;0.0;0.0;1.0;9.0;34.0;0.0;3.0;10.0;2.0;0.0;0.0;19.0;3.0;2.0;0.0;0.0
2014-01-23 00:00:00;Donostia;2014.0;8.0;0.0;2.0;0.0;0.0;0.0;8.0;20.0;2.0;2.0;2.0;3.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0
2014-01-23 00:00:00;Vitoria;2014.0;26.0;0.0;3.0;0.0;0.0;0.0;1.0;5.0;0.0;1.0;1.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0
2014-01-24 00:00:00;Bilbao;2014.0;3.0;0.0;12.0;0.0;0.0;1.0;16.0;34.0;0.0;4.0;12.0;5.0;0.0;1.0;13.0;1.0;0.0;0.0;0.0
2014-01-24 00:00:00;Donostia;2014.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2014-01-24 00:00:00;Vitoria;2014.0;8.0;0.0;3.0;0.0;0.0;0.0;1.0;20.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2014-01-25 00:00:00;Bilbao;2014.0;5.0;0.0;13.0;0.0;0.0;1.0;14.0;46.0;0.0;8.0;11.0;2.0;0.0;1.0;15.0;4.0;0.0;0.0;0.0
2014-01-25 00:00:00;Donostia;2014.0;6.0;0.0;2.0;0.0;0.0;0.0;11.0;12.0;1.0;6.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-25 00:00:00;Vitoria;2014.0;14.0;0.0;2.0;0.0;0.0;0.0;2.0;46.0;0.0;1.0;1.0;1.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0
2014-01-26 00:00:00;Bilbao;2014.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;7.0;0.0;2.0;1.0;1.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0
