Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
9  Abr.;Donostia;2018;16.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10 Abri.;Donostia;2018;42.0;0.0;0.0;0.0;0.0;0.0;11.0;15.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
11 Abri.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12 Abri.;Donostia;2018;11.0;0.0;2.0;0.0;0.0;2.0;10.0;16.0;0.0;1.0;2.0;0.0;0.0;0.0;14.0;3.0;0.0;0.0;0.0
13 Abri.;Donostia;2018;38.0;0.0;7.0;0.0;0.0;0.0;40.0;16.0;0.0;1.0;2.0;1.0;0.0;0.0;41.0;3.0;0.0;0.0;0.0
14 Abri.;Donostia;2018;103.0;0.0;25.0;0.0;0.0;4.0;129.0;90.0;2.0;5.0;7.0;3.0;0.0;1.0;33.0;13.0;0.0;0.0;0.0
15 Abri.;Donostia;2018;4.0;0.0;4.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
16 Abri.;Donostia;2018;14.0;0.0;3.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0
17 Abri.;Donostia;2018;67.0;0.0;25.0;1.0;0.0;2.0;196.0;140.0;1.0;8.0;10.0;4.0;0.0;0.0;88.0;26.0;1.0;0.0;0.0
18 Abri.;Donostia;2018;25.0;0.0;61.0;0.0;0.0;3.0;203.0;75.0;8.0;9.0;33.0;12.0;0.0;0.0;77.0;26.0;1.0;0.0;0.0
19 Abri.;Donostia;2018;21.0;0.0;27.0;1.0;0.0;2.0;128.0;53.0;11.0;5.0;11.0;3.0;0.0;2.0;31.0;3.0;0.0;0.0;0.0
20 Abri.;Donostia;2018;11.0;0.0;13.0;0.0;0.0;1.0;13.0;55.0;5.0;2.0;5.0;2.0;0.0;0.0;22.0;2.0;1.0;0.0;0.0
21 Abri.;Donostia;2018;7.0;0.0;13.0;0.0;0.0;2.0;13.0;39.0;3.0;10.0;32.0;6.0;0.0;0.0;21.0;6.0;1.0;0.0;0.0
22 Abri.;Donostia;2018;4.0;0.0;4.0;0.0;0.0;3.0;8.0;10.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
23 Abri.;Donostia;2018;1.0;0.0;5.0;0.0;0.0;1.0;2.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0
24 Abri.;Donostia;2018;4.0;0.0;11.0;0.0;0.0;0.0;6.0;70.0;1.0;7.0;0.0;2.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0
25 Abri.;Donostia;2018;1.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0
26 Abri.;Donostia;2018;2.0;0.0;1.0;0.0;0.0;0.0;0.0;23.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27 Abri.;Donostia;2018;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
28 Abri.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;1.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
29 Abri.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
30 Abri.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1  May.;Donostia;2018;1.0;0.0;1.0;0.0;0.0;0.0;3.0;15.0;0.0;3.0;4.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
2  May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
3  May.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
4  May.;Donostia;2018;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0
5  May.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
6  May.;Donostia;2018;0.0;0.0;5.0;0.0;0.0;0.0;2.0;12.0;1.0;14.0;7.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
7  May.;Donostia;2018;1.0;0.0;3.0;0.0;0.0;0.0;1.0;8.0;2.0;7.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
8  May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
9  May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11 May.;Donostia;2018;1.0;0.0;2.0;0.0;0.0;0.0;6.0;13.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
12 May.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
13 May.;Donostia;2018;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
14 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
15 May.;Donostia;2018;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
16 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6.0;2.0;1.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0
18 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;13.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
19 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;19.0;2.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
20 May.;Donostia;2018;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;27.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0
21 May.;Donostia;2018;0.0;0.0;5.0;0.0;0.0;0.0;0.0;17.0;0.0;28.0;8.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;1.0
22 May.;Donostia;2018;0.0;0.0;3.0;0.0;0.0;0.0;2.0;7.0;0.0;20.0;5.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0
23 May.;Donostia;2018;0.0;0.0;10.0;0.0;0.0;0.0;0.0;18.0;0.0;31.0;15.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
24 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
25 May.;Donostia;2018;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
26 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;6.0;13.0;2.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0
27 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;7.0;4.0;3.0;0.0;0.0;4.0;0.0;0.0;8.0;0.0
28 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
29 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0
30 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
31 May.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
1 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
2 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;10.0;3.0;1.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0
3 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;6.0;8.0;1.0;0.0;9.0;7.0;0.0;0.0;14.0;1.0
4 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0
5 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
6 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
7 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;7.0;9.0;2.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0
8 Jun.;Donostia;2018;1.0;0.0;3.0;0.0;0.0;0.0;1.0;46.0;0.0;32.0;17.0;6.0;1.0;40.0;10.0;1.0;0.0;10.0;1.0
9 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0
10 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0
11 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15 Jun.;Donostia;2018;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
19 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;13.0;0.0;4.0;0.0;0.0;0.0;4.0
20 Jun.;Donostia;2018;0.0;0.0;7.0;0.0;0.0;0.0;0.0;19.0;0.0;28.0;25.0;3.0;7.0;12.0;31.0;0.0;0.0;12.0;1.0
21 Jun.;Donostia;2018;0.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;25.0;19.0;0.0;17.0;38.0;11.0;0.0;0.0;8.0;1.0
22 Jun.;Donostia;2018;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;26.0;2.0;165.0;111.0;3.0;0.0;0.0;1.0;0.0
23 Jun.;Donostia;2018;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;40.0;8.0;157.0;95.0;2.0;0.0;0.0;2.0;0.0
24 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;59.0;3.0;89.0;20.0;6.0;0.0;0.0;0.0;0.0
25 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38.0;49.0;3.0;101.0;7.0;4.0;0.0;0.0;2.0;0.0
26 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;52.0;4.0;26.0;2.0;3.0;0.0;0.0;0.0;0.0
27 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0
28 Jun.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;38.0;0.0;41.0;4.0;2.0;0.0;0.0;0.0;0.0
29 Jun.;Donostia;2018;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;31.0;28.0;7.0;29.0;0.0;6.0;0.0;0.0;4.0;2.0
30 Jun.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;21.0;2.0;34.0;0.0;4.0;0.0;0.0;0.0;0.0
1 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
2 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0
3 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;7.0;5.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0
4 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;3.0;9.0;2.0;0.0;7.0;0.0;0.0;0.0;1.0
5 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;12.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0
6 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
7 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;2.0;8.0;0.0;3.0;0.0;0.0;1.0;1.0
8 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;19.0;9.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0
9 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;22.0;2.0;8.0;128.0;1.0;0.0;0.0;0.0;0.0
10 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0;2.0;13.0;86.0;1.0;0.0;0.0;0.0;0.0
11 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;36.0;1.0;11.0;45.0;0.0;0.0;0.0;0.0;0.0
12 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0
13 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;9.0;1.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0
14 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
15 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;2.0;1.0;13.0;0.0;0.0;0.0;0.0;1.0
16 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
17 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
18 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;3.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0
19 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2.0;1.0;18.0;2.0;0.0;0.0;0.0;0.0
20 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
21 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
23 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;22.0;8.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0
24 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;35.0;3.0;3.0;19.0;1.0;0.0;0.0;0.0;0.0
25 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;21.0;4.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0
26 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;27.0;3.0;2.0;14.0;1.0;0.0;0.0;0.0;3.0
27 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;24.0;1.0;0.0;14.0;0.0;0.0;0.0;2.0;1.0
28 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
29 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0
30 Jul.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;21.0;2.0;3.0;10.0;0.0;0.0;0.0;1.0;1.0
31 Jul.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0
1  Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;4.0
2  Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0
3  Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0
4  Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;19.0;2.0;2.0;5.0;1.0;0.0;0.0;1.0;1.0
5  Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;31.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0
6  Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;67.0;5.0;0.0;7.0;1.0;0.0;0.0;0.0;1.0
7  Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
8  Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
9  Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
10 Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
11 Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;11.0;7.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0
12 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0
13 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15 Ago.;Donostia;2018;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0
16 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
17 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
18 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;4.0
19 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0
20 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0
21 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
22 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;10.0;1.0;0.0;0.0;0.0;2.0
23 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
24 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0
27 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;13.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
28 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
29 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
30 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0
31 Ago.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1   Sep.;Donostia;2018;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
3   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
5   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8   Sep.;Donostia;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
